"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-12",97.47885,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-01",97.19923,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-02",97.1102,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-03",97.07841,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-04",97.16553,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-05",97.25535,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-06",97.15938,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-07",97.06662,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-08",96.94576,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-09",96.9463,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-10",96.96054,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-11",96.93138,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-12",96.91514,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-01",96.91802,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-02",97.00876,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-03",97.35417,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-04",97.72384,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-05",98.12743,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.56074,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.75614,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.79001,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.84874,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.27194,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.97344,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.5383,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.8127,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.0516,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.2787,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.4331,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4497,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.3947,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.0629,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.5731,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.1015,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1413,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.4896,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.7282,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.7815,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.8119,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.8589,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7701,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.7318,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9343,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2824,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.6364,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.0033,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3753,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.9609,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.6006,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-01",103.9135,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-02",104.0066,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-03",103.9694,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-04",103.896,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-05",103.6914,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-06",103.5688,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-07",103.5218,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",103.3123,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.0185,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.6274,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.3678,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.2913,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.2047,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.9584,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.7067,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.4212,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.201,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.2108,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.2844,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.455,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.5729,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.347,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.7279,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.97957,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.14227,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.1642,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.44975,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.23808,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.52744,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.80515,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.03004,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.31622,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.61182,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.68267,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.7416,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.01151,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.49298,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0798,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3858,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.4299,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.3302,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1825,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0257,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.79599,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.5423,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.3856,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.44524,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.26335,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.07483,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.96789,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.745,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.66576,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.74477,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.75381,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.77876,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.78662,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.50417,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.04607,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.48428,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.05563,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.16481,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.63744,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.22759,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.78107,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.01142,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.92927,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.70831,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.38202,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.98759,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.83439,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.95405,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.94543,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.04974,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.31112,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.45325,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.38865,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.38496,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.57064,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.88091,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.12253,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.39582,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.75673,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.1555,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4997,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.6987,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6856,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8543,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9934,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.0614,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0095,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9448,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9701,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.0365,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.246,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.4573,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7124,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8515,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.952,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.9196,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7152,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.426,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.2194,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.1116,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.2131,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.4701,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.756,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.8839,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.0338,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.124,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.0652,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.902,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.8331,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.8158,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.8271,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.8239,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8852,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.0811,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2372,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.2791,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.3069,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.207,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.1439,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.1021,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.1218,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.1486,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.1293,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.1195,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.111,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1954,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2445,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.2701,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.2779,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.2804,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.2123,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.0436,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9439,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.0078,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0658,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1598,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.2539,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.2559,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.2319,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.1919,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.1139,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.0228,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.0872,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.1522,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.2139,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.2585,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.3356,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.3206,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.2035,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.1047,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.99157,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-02",99.04375,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-03",99.12176,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-04",99.2251,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-05",99.32233,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-06",99.3579,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.30179,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-08",99.18731,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-09",99.09386,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-10",99.11449,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-11",99.30251,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.65089,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.0878,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.4952,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.7498,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.792,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6292,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.3298,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-07",100.0026,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.72907,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.56,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.49538,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.50666,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.56456,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.66458,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.84249,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.1477,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.6124,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-05",101.2031,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-06",101.8331,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-07",102.3965,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-08",102.8354,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-09",103.1271,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-10",103.2861,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-11",103.3662,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1992-12",103.4113,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-01",103.4486,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-02",103.4807,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-03",103.5215,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-04",103.6008,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-05",103.7604,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-06",104.0112,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-07",104.2837,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-08",104.4714,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-09",104.4515,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-10",104.1546,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-11",103.5845,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1993-12",102.8209,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-01",102.0029,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.2476,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.6238,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.136,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-05",99.76159,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-06",99.49701,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-07",99.36575,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-08",99.38895,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.56984,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.90727,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.3616,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8847,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.4422,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.9688,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-03",102.397,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-04",102.6822,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-05",102.7777,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-06",102.6803,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-07",102.4449,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-08",102.1716,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.9474,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.8262,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.8321,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.9341,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-01",102.0768,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-02",102.1887,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",102.223,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",102.1924,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",102.1349,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",102.0709,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",102.0243,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.976,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.9472,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.9012,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.735,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2892,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",100.5502,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.0231,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.78184,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.77561,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",99.92357,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.1209,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.2746,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.3262,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.2818,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.1972,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.1488,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.1713,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.1594,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",99.80859,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",99.25098,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",98.78215,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",98.31719,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",97.85964,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",97.56248,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",97.63506,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",97.83244,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",98.04375,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",98.16818,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.3443,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",98.53186,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",98.62945,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",98.65404,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",98.71683,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",98.85182,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",98.98974,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",99.08001,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",99.24661,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",99.36732,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",99.45788,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",99.58794,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",99.75386,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",99.85873,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",99.95033,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.0429,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.1355,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.2299,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.3111,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.4,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.5085,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.6248,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.7142,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",100.787,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",100.8456,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.8849,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.9077,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9582,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.0262,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.0697,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.1307,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.1815,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.1371,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.0612,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.9908,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.9385,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.9258,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.9259,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.949,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.9697,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.9767,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.9888,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.0118,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.0256,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.0352,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.0565,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.1072,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.1852,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.2543,
